"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.108159749211112,0.000829852998268971,0.00204113815894424
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","GALACTUROCAT.PWY..D.galacturonate.degradation.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.281788882226341,7.77140137778796e-19,7.6666326207187e-18
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.306096655670925,4.24708401013297e-22,4.89307143832895e-21
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis.unclassified",0.63420656134075,2.93708718738189e-108,8.07189527017879e-107
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.154707729454209,1.61815959585738e-06,6.25333743289868e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.154707729454209,1.61815959585738e-06,6.25333743289868e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6606..guanosine.nucleotides.degradation.II",0.545830162642624,5.07421655272476e-75,1.25792244635643e-73
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.137372152179666,2.10775992753689e-05,6.93615561489068e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","COA.PWY..coenzyme.A.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0967049667589371,0.00281853310020371,0.00624319129817795
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis",0.641424370967442,1.82368696780565e-111,5.0500608268065e-110
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Parabacteroides.s__Parabacteroides_distasonis",0.149616874902569,3.54514323970154e-06,1.30840702796439e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis.unclassified",0.629431092239303,3.49290777625289e-106,9.55619708575133e-105
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_fragilis",0.138553700457346,1.78596008121047e-05,5.92426336059275e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.2942..L.lysine.biosynthesis.III.g__Parabacteroides.s__Parabacteroides_distasonis",0.152410625405651,2.31251560167967e-06,8.73473191919677e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6703..preQ0.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",-0.0906829939405756,0.00510910421306231,0.0106635724932656
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.0648118270979136,0.0455854997788975,0.0754348734421298
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.11962589594195,0.000216076155386695,0.000595901865794002
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.11962589594195,0.000216076155386695,0.000595901865794002
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",0.666656532409129,2.18308587977971e-123,6.24458521435888e-122
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Parabacteroides.s__Parabacteroides_distasonis",0.145790211460256,6.28624586069277e-06,2.23452371883892e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration..unclassified",0.628366688230846,1.00185703735312e-105,2.73276004155856e-104
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","HISDEG.PWY..L.histidine.degradation.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.151634181453253,2.60607620961324e-06,9.78675074512836e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5177..glutaryl.CoA.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.346883961250772,2.64093802428534e-28,3.91861007658821e-27
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.564482019777319,3.26783389990964e-81,8.30449114229477e-80
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.145602765418785,6.46274252495521e-06,2.29100450480951e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.145602765418785,6.46274252495521e-06,2.29100450480951e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.139388194215169,1.58746050136917e-05,5.30736106338488e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",0.641464332387995,1.74966267302175e-111,4.85245107536214e-110
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7663..gondoate.biosynthesis..anaerobic..g__Parabacteroides.s__Parabacteroides_distasonis",0.146129827655036,5.97813269938943e-06,2.13248934838635e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate..unclassified",0.551971204555082,5.12939612162173e-77,1.28382866390205e-75
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.305542709387493,5.08119905075287e-22,5.83761209985927e-21
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation..unclassified",0.515652687417089,8.58490757843754e-66,2.02361708909069e-64
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens",-0.114605404811534,0.000395413010769964,0.00103883771742854
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6317..galactose.degradation.I..Leloir.pathway..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.184302844238046,1.01478402083849e-08,5.15052357763177e-08
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY66.422..D.galactose.degradation.V..Leloir.pathway..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.289781359074496,7.11916825486434e-20,7.38715061343298e-19
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type.unclassified",0.647811632481628,2.23927933727901e-114,6.25796147309215e-113
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis.unclassified",0.46657023077735,1.25307428270199e-52,2.7980718756266e-51
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Parabacteroides.s__Parabacteroides_distasonis",0.148484577687879,4.20618808916353e-06,1.53619870059428e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6353..purine.nucleotides.degradation.II..aerobic..unclassified",0.55796255525551,5.28434628501243e-79,1.33360212824393e-77
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7664..oleate.biosynthesis.IV..anaerobic..unclassified",0.547966784534645,1.03716107912811e-75,2.57818717909868e-74
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Eubacterium.s__Eubacterium_eligens",-0.113896943863528,0.000429793411066905,0.00111923191982994
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants..unclassified",0.562964250509359,1.07859732489281e-80,2.73339664212406e-79
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.110513951224807,0.000635854813440972,0.00160114850134162
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","VALSYN.PWY..L.valine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.318434376494987,7.07838365854859e-24,9.01294400016869e-23
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I.unclassified",0.710058788021221,6.897516864258e-147,2.17438849106652e-145
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.3841..folate.transformations.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.127116210233472,8.39207684292305e-05,0.000248880260668784
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7013..L.1.2.propanediol.degradation",0.338632571035367,5.67900681808437e-27,8.16710207042741e-26
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.542937879291842,4.27438059214928e-74,1.05533182614569e-72
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.15685541727375,1.15344642233601e-06,4.54715431877638e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6609..adenine.and.adenosine.salvage.III.g__Parabacteroides.s__Parabacteroides_distasonis",0.147241712224805,5.06718538862709e-06,1.82757689956798e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.307853811125773,2.39859756466796e-22,2.79790603592154e-21
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.307853811125773,2.39859756466796e-22,2.79790603592154e-21
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Parabacteroides.s__Parabacteroides_distasonis",0.14904878598114,3.86328453883758e-06,1.41778263005356e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","VALSYN.PWY..L.valine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",-0.0830137643231113,0.0103949519696194,0.0200387663815527
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis",0.343693593727491,8.74427381614049e-28,1.27872723277605e-26
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..unclassified",0.521220843178268,1.99660209474151e-67,4.749358585938e-66
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",0.536111508330329,6.02347626484719e-72,1.47123004050644e-70
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","VALSYN.PWY..L.valine.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.0577505099856998,0.0749110698679405,0.117415449811935
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6737..starch.degradation.V.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.31397230156467,3.18222357250838e-23,3.86297772915891e-22
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","FAO.PWY..fatty.acid..beta..oxidation.I.unclassified",0.632737395657835,1.28901599877049e-107,3.53190383663116e-106
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Lachnospira.s__Lachnospira_pectinoschiza",-0.0578977560936996,0.074170997926075,0.116435750255106
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.152989148073302,2.11468160795684e-06,8.03243977039434e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",0.513489929773493,3.63134837417941e-65,8.5376514485062e-64
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants..g__Parabacteroides.s__Parabacteroides_distasonis",0.131725862934712,4.56652087614125e-05,0.000141387556302752
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose..g__Parabacteroides.s__Parabacteroides_distasonis",0.153402937787876,1.98324776771391e-06,7.57742872206232e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.33785448769114,7.54857578911394e-27,1.07623317256217e-25
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","FUCCAT.PWY..fucose.degradation",0.528933453730768,9.70618068334093e-70,2.33627897267048e-68
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.102957478604602,0.00146775541297984,0.00344550004894431
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.0356782426199172,0.271446259553198,0.354935220331455
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","GLYCOCAT.PWY..glycogen.degradation.I..bacterial..unclassified",0.529080021223813,8.76008889916581e-70,2.11134364856746e-68
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.276963267272984,3.17050236923822e-18,3.03412414232614e-17
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5097..L.lysine.biosynthesis.VI.g__Parabacteroides.s__Parabacteroides_distasonis",0.152412030529712,2.31201427105836e-06,8.7346489805006e-06
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.132529115327976,4.09854999474868e-05,0.000128095505067437
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5136..fatty.acid..beta..oxidation.II..peroxisome..unclassified",0.618220837828931,1.88295822242927e-101,5.05292809585917e-100
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Parabacteroides.s__Parabacteroides_distasonis",0.142211253777433,1.0603018117378e-05,3.63563404434974e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6700..queuosine.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.269188724380564,2.88195950047733e-17,2.60865295867846e-16
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6892..thiazole.biosynthesis.I..E..coli..g__Eubacterium.s__Eubacterium_eligens",-0.104506413854201,0.00124179501194388,0.00295697162998295
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY0.1296..purine.ribonucleosides.degradation.g__Eubacterium.s__Eubacterium_eligens",-0.0990627664941675,0.00221303164702418,0.00501912492412591
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","TCA..TCA.cycle.I..prokaryotic.",0.531683310066147,1.40524929831316e-70,3.41856441449455e-69
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY0.1296..purine.ribonucleosides.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.288276621395571,1.12312692758864e-19,1.15422987860082e-18
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.132346806925032,4.20059564092498e-05,0.000131018411663408
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.132346806925032,4.20059564092498e-05,0.000131018411663408
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7242..D.fructuronate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.284446990925733,3.53977355012628e-19,3.54385790422258e-18
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",-0.10508456649283,0.00116601507089854,0.00279184764873092
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6608..guanosine.nucleotides.degradation.III.unclassified",0.479953948591936,5.22403041355457e-56,1.18835278608462e-54
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","TCA..TCA.cycle.I..prokaryotic..unclassified",0.507745956130973,1.59151141828316e-63,3.71305115909572e-62
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Parabacteroides.s__Parabacteroides_distasonis",0.148121483162974,4.44206133804267e-06,1.61619008866764e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Parabacteroides.s__Parabacteroides_distasonis",0.138082563369023,1.90823315691502e-05,6.31376726932059e-05
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate.unclassified",0.627564971406047,2.20959253122076e-105,6.01808453084805e-104
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5686..UMP.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.09503802226078,0.00333393288332894,0.00724522994448936
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY0.1479..tRNA.processing.unclassified",0.530440480059869,3.37318058189708e-70,8.16238026331298e-69
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.338112334286052,6.86984789925289e-27,9.8176861625323e-26
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type.unclassified",0.619284089490365,6.82778203451888e-102,1.8349412455895e-100
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.319802183924549,4.44224410446698e-24,5.724337328677e-23
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","TRPSYN.PWY..L.tryptophan.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.123055984427944,0.000141051476784092,0.00040346922425164
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.106066430392161,0.00104702450152245,0.00252988110890339
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_caccae",0.0921370514751624,0.00443889412765826,0.009391673235028
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","PWY.5686..UMP.biosynthesis.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.298868775817679,4.27689352716782e-21,4.70871764099848e-20
"UNINTEGRATED.g__Escherichia.s__Escherichia_coli","NAGLIPASYN.PWY..lipid.IVA.biosynthesis.unclassified",0.350105821754148,7.77186080318605e-29,1.16937304454874e-27
