"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Raoultella.s__Raoultella_ornithinolytica","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Raoultella.s__Raoultella_ornithinolytica","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Hafnia.s__Hafnia_alvei","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Hafnia.s__Hafnia_alvei","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_marmotae","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Escherichia.s__Escherichia_marmotae","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_michiganensis","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Klebsiella.s__Klebsiella_michiganensis","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_oxytoca","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Klebsiella.s__Klebsiella_oxytoca","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_aerogenes","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Klebsiella.s__Klebsiella_aerogenes","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_variicola","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Klebsiella.s__Klebsiella_variicola","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Klebsiella.s__Klebsiella_variicola_CAG_634","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Klebsiella.s__Klebsiella_variicola_CAG_634","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Enterobacter.s__Enterobacter_mori","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Enterobacter.s__Enterobacter_mori","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_braakii","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Citrobacter.s__Citrobacter_braakii","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Escherichia.s__Escherichia_fergusonii","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Escherichia.s__Escherichia_fergusonii","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_koseri","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Citrobacter.s__Citrobacter_koseri","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_youngae","PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)","g__Citrobacter.s__Citrobacter_youngae","Lipid metabolism","T2D_enriched",1.95908800651588,3.24043577835161e-23,44.0587071162714
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Escherichia.s__Escherichia_coli","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","g__Escherichia.s__Escherichia_coli","Carbohydrate metabolism","T2D_enriched",1.63323940371192,1.9743324876352e-27,43.6149718388463
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Klebsiella.s__Klebsiella_pneumoniae","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","g__Klebsiella.s__Klebsiella_pneumoniae","Carbohydrate metabolism","T2D_enriched",1.63323940371192,1.9743324876352e-27,43.6149718388463
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Klebsiella.s__Klebsiella_oxytoca","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","g__Klebsiella.s__Klebsiella_oxytoca","Carbohydrate metabolism","T2D_enriched",1.63323940371192,1.9743324876352e-27,43.6149718388463
"P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)|g__Klebsiella.s__Klebsiella_michiganensis","P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)","g__Klebsiella.s__Klebsiella_michiganensis","Carbohydrate metabolism","T2D_enriched",1.63323940371192,1.9743324876352e-27,43.6149718388463
"FAO-PWY: fatty acid &beta;-oxidation I|g__Escherichia.s__Escherichia_coli","FAO-PWY: fatty acid &beta;-oxidation I","g__Escherichia.s__Escherichia_coli","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Hafnia.s__Hafnia_alvei","FAO-PWY: fatty acid &beta;-oxidation I","g__Hafnia.s__Hafnia_alvei","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Kluyvera.s__Kluyvera_ascorbata","FAO-PWY: fatty acid &beta;-oxidation I","g__Kluyvera.s__Kluyvera_ascorbata","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_pneumoniae","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_pneumoniae","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_oxytoca","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_oxytoca","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Citrobacter.s__Citrobacter_braakii","FAO-PWY: fatty acid &beta;-oxidation I","g__Citrobacter.s__Citrobacter_braakii","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Citrobacter.s__Citrobacter_freundii","FAO-PWY: fatty acid &beta;-oxidation I","g__Citrobacter.s__Citrobacter_freundii","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_variicola","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_variicola","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Citrobacter.s__Citrobacter_youngae","FAO-PWY: fatty acid &beta;-oxidation I","g__Citrobacter.s__Citrobacter_youngae","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_variicola_CAG_634","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_variicola_CAG_634","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_quasipneumoniae","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_quasipneumoniae","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_aerogenes","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_aerogenes","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Hafnia.s__Hafnia_paralvei","FAO-PWY: fatty acid &beta;-oxidation I","g__Hafnia.s__Hafnia_paralvei","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Intestinimonas.s__Intestinimonas_butyriciproducens","FAO-PWY: fatty acid &beta;-oxidation I","g__Intestinimonas.s__Intestinimonas_butyriciproducens","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Raoultella.s__Raoultella_ornithinolytica","FAO-PWY: fatty acid &beta;-oxidation I","g__Raoultella.s__Raoultella_ornithinolytica","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Escherichia.s__Escherichia_marmotae","FAO-PWY: fatty acid &beta;-oxidation I","g__Escherichia.s__Escherichia_marmotae","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Klebsiella.s__Klebsiella_michiganensis","FAO-PWY: fatty acid &beta;-oxidation I","g__Klebsiella.s__Klebsiella_michiganensis","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Kluyvera.s__Kluyvera_cryocrescens","FAO-PWY: fatty acid &beta;-oxidation I","g__Kluyvera.s__Kluyvera_cryocrescens","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Raoultella.s__Raoultella_planticola","FAO-PWY: fatty acid &beta;-oxidation I","g__Raoultella.s__Raoultella_planticola","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Enterobacter.s__Enterobacter_mori","FAO-PWY: fatty acid &beta;-oxidation I","g__Enterobacter.s__Enterobacter_mori","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Citrobacter.s__Citrobacter_koseri","FAO-PWY: fatty acid &beta;-oxidation I","g__Citrobacter.s__Citrobacter_koseri","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Escherichia.s__Escherichia_fergusonii","FAO-PWY: fatty acid &beta;-oxidation I","g__Escherichia.s__Escherichia_fergusonii","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Citrobacter.s__Citrobacter_sp_MGH106","FAO-PWY: fatty acid &beta;-oxidation I","g__Citrobacter.s__Citrobacter_sp_MGH106","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Kosakonia.s__Kosakonia_cowanii","FAO-PWY: fatty acid &beta;-oxidation I","g__Kosakonia.s__Kosakonia_cowanii","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"FAO-PWY: fatty acid &beta;-oxidation I|g__Lachnoclostridium.s__Clostridium_symbiosum","FAO-PWY: fatty acid &beta;-oxidation I","g__Lachnoclostridium.s__Clostridium_symbiosum","Lipid metabolism","T2D_enriched",1.4564401649225,1.37696130967014e-30,43.4908737494378
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Escherichia.s__Escherichia_coli","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Escherichia.s__Escherichia_coli","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Hafnia.s__Hafnia_alvei","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Hafnia.s__Hafnia_alvei","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_pneumoniae","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_pneumoniae","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_oxytoca","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_oxytoca","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_freundii","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Citrobacter.s__Citrobacter_freundii","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_variicola","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_variicola","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_youngae","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Citrobacter.s__Citrobacter_youngae","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_quasipneumoniae","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_quasipneumoniae","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_aerogenes","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_aerogenes","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Hafnia.s__Hafnia_paralvei","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Hafnia.s__Hafnia_paralvei","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Intestinimonas.s__Intestinimonas_butyriciproducens","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Intestinimonas.s__Intestinimonas_butyriciproducens","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Raoultella.s__Raoultella_ornithinolytica","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Raoultella.s__Raoultella_ornithinolytica","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Escherichia.s__Escherichia_marmotae","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Escherichia.s__Escherichia_marmotae","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Klebsiella.s__Klebsiella_michiganensis","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Klebsiella.s__Klebsiella_michiganensis","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_braakii","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Citrobacter.s__Citrobacter_braakii","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Raoultella.s__Raoultella_planticola","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Raoultella.s__Raoultella_planticola","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Enterobacter.s__Enterobacter_mori","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Enterobacter.s__Enterobacter_mori","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_koseri","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Citrobacter.s__Citrobacter_koseri","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Escherichia.s__Escherichia_fergusonii","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Escherichia.s__Escherichia_fergusonii","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Citrobacter.s__Citrobacter_sp_MGH106","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Citrobacter.s__Citrobacter_sp_MGH106","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Kosakonia.s__Kosakonia_cowanii","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Kosakonia.s__Kosakonia_cowanii","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Kluyvera.s__Kluyvera_ascorbata","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Kluyvera.s__Kluyvera_ascorbata","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"PWY-5136: fatty acid &beta;-oxidation II (peroxisome)|g__Lachnoclostridium.s__Clostridium_symbiosum","PWY-5136: fatty acid &beta;-oxidation II (peroxisome)","g__Lachnoclostridium.s__Clostridium_symbiosum","Lipid metabolism","T2D_enriched",1.44997904866909,3.58438820874233e-30,42.6954812678167
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Anaerostipes.s__Anaerostipes_hadrus","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Anaerostipes.s__Anaerostipes_hadrus","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Escherichia.s__Escherichia_coli","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Escherichia.s__Escherichia_coli","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Eubacterium.s__Eubacterium_hallii","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Eubacterium.s__Eubacterium_hallii","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Megamonas.s__Megamonas_funiformis","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Megamonas.s__Megamonas_funiformis","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Megamonas.s__Megamonas_funiformis_CAG_377","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Megamonas.s__Megamonas_funiformis_CAG_377","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
"P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate|g__Klebsiella.s__Klebsiella_pneumoniae","P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate","g__Klebsiella.s__Klebsiella_pneumoniae","Short chain fatty acid metabolism","T2D_enriched",1.57797528635092,4.55245739463117e-27,41.5666369846703
